member_id,member
8429,Szeréna Sziklay
8430,László Z. Molnár
8431,Margit Vágóné
8432,Gerö Mály
8433,Béla Salamon
8434,Ilona Erdös
8435,István Berend
8436,László Keleti
8437,István Dózsa
8438,Diana Gibson
8439,Marcel Lupovici
8440,Robert Manuel
8441,Taylor Holmes
8442,Mary Jo Ellis
8443,Renee Gadd
8444,Stafford Hilliard
8445,Marthe Régnier
8446,Yolande Laffon
8447,Assia Granatouroff
8448,Christiane Ribes
8449,Gabrielle Dorziat
8450,Jean Dax
8451,Dennie Moore
8452,Joan Perry
8453,Gertrude Lawrence
8454,Sebastian Shaw
8455,Rex Harrison
8456,A.E. Matthews
8457,Laura Smithson
8458,Lawrence Grossmith
8459,Winifred Willard
8460,Klári Tolnay
8461,Jenö Törzs
8462,Vilmos Komlós
8463,Vilmos Lengyel
8464,Miklós László
8465,Lajos Sugár
8466,Martin Garralaga
8467,Blanca Vischer
8468,Octavio Giraud
8469,Paulette Goddard
8470,Cecil Reynolds
8471,Mira McKinney
8472,Sacha Guitry
8473,Gaston Dubosc
8474,Jacqueline Delubac
8475,Betty Daussmond
8476,Margaret Fielding
8477,Monte Vandergrift
8478,Leonard Ceeley
8479,Dorothea Kent
8480,Geraldine Hall
8481,C.L. Sherwood
8482,Fernande Albany
8483,Gaston Mauger
8484,Gabrielle Fontan
8485,Paul Gury
8486,Paul Faivre
8487,Jean Diéner
8488,Hugues de Bagratide
8489,Don Barclay
8490,John Carroll
8491,Anthony Nace
8492,Pat Flaherty
8493,Vasiliy Zaychikov
8494,Georgi Bushuyev
8495,Nikolay Ivakin
8496,Raisa Yesipova
8497,Pyotr Kirillov
8498,Eduard Gunn
8499,Mikhail Gurinenko
8500,Fyodor Seleznyov
8501,Nikolay Golovin
8502,Seiichi Takegawa
8503,Shinpachirô Asaka
8504,Kensaku Hara
8505,Kunio Tamura
8506,Takashi Shimura
8507,Mitsuzo Tachibana
8508,Kiyoko Ôkubo
8509,Anna Demetrio
8510,Vinton Hayworth
8511,Don 'Red' Barry
8512,Desmond Tester
8513,Gwen Ffrangcon Davies
8514,Sybil Thorndike
8515,Irene Manning
8516,Abe Lefton
8517,Sonja Henie
8518,The Ritz Brothers
8519,Borrah Minevitch
8520,Borrah Minevitch and His Harmonica Rascals
8521,Leah Ray
8522,June Gale
8523,Betty Brown
8524,Lois Lindsay
8525,Fay Holden
8526,Maury Peck
8527,Nona Lee
8528,Frank Collins
8529,Louis Armstrong
8530,Nina Campana
8531,Slim Thompson
8532,John Alexander
8533,Winifred Shotter
8534,Bo Ching
8535,Iris Yamaoka
8536,Judy Garland
8537,Elisha Cook Jr.
8538,Helen Burgess
8539,Barry Fitzgerald
8540,Denis O'Dea
8541,Eileen Crowe
8542,F.J. McCormick
8543,Arthur Shields
8544,Frank Orth
8545,Michael Whalen
8546,Bill Wolfe
8547,Michael Loring
8548,David Oliver
8549,Bill Burrud
8550,Mel Ruick
8551,Harry Antrim
8552,Byron Foulger
8553,John Cowell
8554,Willard Kent
8555,Walter O'Keefe
8556,Corky
8557,Joyce Kay
8558,Ernest Whitman
8559,Joe E. Lewis
8560,Sam Savitsky
8561,Robert Spindola
8562,Ken Cooper
8563,Silvio Hernández
8564,Rafael Hinojosa
8565,Antonio Lara
8566,Miguel Figueroa
8567,Walter Hudd
8568,Roger Livesey
8569,John Bryning
8570,Raymond Huntley
8571,Abraham Sofaer
8572,Dorothy Stone
8573,Robert Noland
8574,William Crowell
8575,Teru Shimada
8576,Sana Rayya
8577,Oskar Homolka
8578,Renee De Vaux
8579,Bernard Lee
8580,Lewis Casson
8581,Ndaniso Kumala
8582,Ndanisa Kumalo
8583,Beau Baldwin
8584,The Tennessee Ramblers
8585,Jacques Lory
8586,Jacques Vanaire
8587,Edythe Raynore
8588,Vincent Dennis
8589,Ivo Henderson
8590,Ed Cassidy
8591,Silver Wolf
8592,Adolphe Borchard
8593,Marcel Lucien
8594,Raymond Clunie
8595,Paul Duvergé
8596,Guerbe
8597,Henri Ménessier
8598,Mailleray
8599,Elmire Vautier
8600,Joyce Barbour
8601,Matthew Boulton
8602,William Dewhurst
8603,Vishnupant Pagnis
8604,Gauri
8605,B. Nandrekar
8606,Shankar Kulkarni
8607,Kusum Bhagwat
8608,Shanta Majumdar
8609,Master Chhotu
8610,Pandit Damle
8611,Kaka Bhagvat
8612,Sri Bhagwat
8613,Willy Birgel
8614,Mária Tasnádi Fekete
8615,Maria Koppenhöfer
8616,Peter Bosse
8617,Albert Lippert
8618,Hella Graf
8619,Erich Ponto
8620,Alexander Engel
8621,Walter Werner
8622,Eva Tinschmann
8623,Erna Berger
8624,Ethan Laidlaw
8625,Florence Kahn
8626,Pyotr Aleynikov
8627,Andrei Apsolon
8628,Ivan Kuznetsov
8629,Edwin Laurence
8630,James Harcourt
8631,Maurice Liu
8632,William Buchanan
8633,Henry T. Tung
8634,Paul Fung
8635,George Chan
8636,Moy Ming
8637,Ralph Truman
8638,Denis Cowles
8639,Vincent Holman
8640,Francis X. Mahoney
8641,Sunnie O'Dea
8642,Cab Calloway and His Cotton Club Orchestra
8643,The Theodores
8644,Jimmy Ray
8645,Lester Dorr
8646,Naomi Judge
8647,Iris March
8648,Elisabeth Welch
8649,Robert Adams
8650,James Solomon
8651,Ronald Simpson
8652,Jenny Dean
8653,Joan Fred Emney
8654,Bernard Ansell
8655,Ambrose Manning
8656,Arthur Elliott
8657,Cornelia Smith
8658,Tex Ritter
8659,White Flash
8660,Al J. Jennings
8661,Robert Fiske
8662,José Pacheco
8663,Rosa Rey
8664,José Pacheco and his Continental Orchestra
8665,Alma Lloyd
8666,Pat West
8667,David Worth
8668,Patricia Wilder
8669,Jeanne Madden
8670,Thomas Pogue
8671,Lulu McConnell
8672,Val Stanton
8673,Wedgwood Nowell
8674,Iphigenie Castiglioni
